"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","New Brunswick","2021A000213","Vegetable oil, 3 litres","Dollars","81","units","0","v1353834483","4.66","13.99","","","","2"
"2022-09","New Brunswick","2021A000213","Canola oil, 3 litres","Dollars","81","units","0","v1458870042","4.95","15.82","","","","2"
"2022-09","New Brunswick","2021A000213","Olive oil, 1 litre","Dollars","81","units","0","v1458870056","4.96","9.43","","","","2"
"2022-09","New Brunswick","2021A000213","Baby food, 128 millilitres","Dollars","81","units","0","v1353834484","4.67","1.73","","","","2"
"2022-09","New Brunswick","2021A000213","Infant formula, 900 grams ","Dollars","81","units","0","v1458870051","4.97","32.06","","","","2"
"2022-09","New Brunswick","2021A000213","Peanut butter, 1 kilogram","Dollars","81","units","0","v1353834485","4.68","5.51","","","","2"
"2022-09","New Brunswick","2021A000213","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834486","4.69","6.44","","","","2"
"2022-09","New Brunswick","2021A000213","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834487","4.70","1.88","","","","2"
"2022-09","New Brunswick","2021A000213","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834488","4.71","1.93","","","","2"
"2022-09","New Brunswick","2021A000213","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834489","4.72","1.57","","","","2"
"2022-09","New Brunswick","2021A000213","Canned beans and lentils, 540 millilitres","Dollars","81","units","0","v1353834490","4.73","1.80","","","","2"
"2022-09","New Brunswick","2021A000213","Canned corn, 341 millilitres","Dollars","81","units","0","v1458870039","4.98","1.74","","","","2"
"2022-09","New Brunswick","2021A000213","Canned peach, 398 millilitres","Dollars","81","units","0","v1458870040","4.99","2.66","","","","2"
"2022-09","New Brunswick","2021A000213","Canned pear, 398 millilitres","Dollars","81","units","0","v1458870041","4.100","2.63","","","","2"
"2022-09","New Brunswick","2021A000213","Dried lentils, 900 grams","Dollars","81","units","0","v1353834491","4.74","3.71","","","","2"
"2022-09","New Brunswick","2021A000213","Dry beans and legumes, 900 grams ","Dollars","81","units","0","v1458870045","4.101","3.59","","","","2"
"2022-09","New Brunswick","2021A000213","Tofu, 350 grams ","Dollars","81","units","0","v1458870068","4.102","3.04","","","","2"
"2022-09","New Brunswick","2021A000213","Hummus, 227 grams","Dollars","81","units","0","v1458870050","4.103","3.91","","","","2"
"2022-09","New Brunswick","2021A000213","Salsa, 418 millilitres","Dollars","81","units","0","v1458870062","4.104","4.19","","","","2"
"2022-09","New Brunswick","2021A000213","Pasta sauce, 650 millilitres","Dollars","81","units","0","v1458870057","4.105","3.26","","","","2"
"2022-09","New Brunswick","2021A000213","Salad dressing, 475 millilitres","Dollars","81","units","0","v1458870059","4.106","3.65","","","","2"
"2022-09","New Brunswick","2021A000213","Almonds, 200 grams","Dollars","81","units","0","v1458870037","4.107","5.82","","","","2"
"2022-09","New Brunswick","2021A000213","Peanuts, 450 grams","Dollars","81","units","0","v1458870058","4.108","3.51","","","","2"
"2022-09","New Brunswick","2021A000213","Sunflower seeds, 400 grams ","Dollars","81","units","0","v1458870067","4.109","4.87","","","","2"
"2022-09","New Brunswick","2021A000213","Deodorant, 85 grams","Dollars","81","units","0","v1353834492","4.75","6.66","","","","2"
"2022-09","New Brunswick","2021A000213","Toothpaste, 100 millilitres","Dollars","81","units","0","v1353834493","4.76","4.39","","","","2"
"2022-09","New Brunswick","2021A000213","Shampoo, 400 millilitres","Dollars","81","units","0","v1353834494","4.77","6.35","","","","2"
"2022-09","New Brunswick","2021A000213","Laundry detergent, 4.43 litres","Dollars","81","units","0","v1458870052","4.110","15.88","","","","2"
"2022-09","Quebec","2021A000224","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447135","5.1","18.40","","","","2"
"2022-09","Quebec","2021A000224","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447136","5.2","34.07","","","","2"
"2022-09","Quebec","2021A000224","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447137","5.3","27.95","","","","2"
"2022-09","Quebec","2021A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","36.54","","","","2"
"2022-09","Quebec","2021A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","12.56","","","","2"
"2022-09","Quebec","2021A000224","Pork loin cuts, per kilogram","Dollars","81","units","0","v1159447139","5.5","9.01","","","","2"
"2022-09","Quebec","2021A000224","Pork rib cuts, per kilogram","Dollars","81","units","0","v1159447140","5.6","11.43","","","","2"
"2022-09","Quebec","2021A000224","Pork shoulder cuts, per kilogram","Dollars","81","units","0","v1353834496","5.42","7.38","","","","2"
"2022-09","Quebec","2021A000224","Whole chicken, per kilogram","Dollars","81","units","0","v1159447141","5.7","5.72","","","","2"
"2022-09","Quebec","2021A000224","Chicken breasts, per kilogram","Dollars","81","units","0","v1159447142","5.8","14.07","","","","2"
"2022-09","Quebec","2021A000224","Chicken thigh, per kilogram","Dollars","81","units","0","v1159447143","5.9","11.62","","","","2"
"2022-09","Quebec","2021A000224","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834497","5.43","5.23","","","","2"
"2022-09","Quebec","2021A000224","Bacon, 500 grams","Dollars","81","units","0","v1159447144","5.10","8.09","","","","2"
"2022-09","Quebec","2021A000224","Wieners, 400 grams","Dollars","81","units","0","v1159447145","5.11","3.09","","","","2"
"2022-09","Quebec","2021A000224","Salmon, per kilogram","Dollars","81","units","0","v1458870094","5.78","24.30","","","","2"
"2022-09","Quebec","2021A000224","Shrimp, 300 grams","Dollars","81","units","0","v1458870096","5.79","8.24","","","","2"
"2022-09","Quebec","2021A000224","Canned salmon, 213 grams","Dollars","81","units","0","v1353834498","5.44","4.89","","","","2"
"2022-09","Quebec","2021A000224","Canned tuna, 170 grams","Dollars","81","units","0","v1159447146","5.12","1.75","","","","2"
"2022-09","Quebec","2021A000224","Meatless burgers, 226 grams","Dollars","81","units","0","v1458870087","5.80","6.04","","","","2"
"2022-09","Quebec","2021A000224","Milk, 1 litre","Dollars","81","units","0","v1159447147","5.13","2.64","","","","2"
"2022-09","Quebec","2021A000224","Milk, 2 litres","Dollars","81","units","0","v1159447148","5.14","4.84","","","","2"
"2022-09","Quebec","2021A000224","Milk, 4 litres","Dollars","81","units","0","v1159447149","5.15","7.78","","","","2"
"2022-09","Quebec","2021A000224","Soy milk, 1.89 litres","Dollars","81","units","0","v1458870097","5.81","4.16","","","","2"
"2022-09","Quebec","2021A000224","Nut milk, 1.89 litres","Dollars","81","units","0","v1458870088","5.82","4.20","","","","2"
"2022-09","Quebec","2021A000224","Cream, 1 litre","Dollars","81","units","0","v1159447150","5.16","4.45","","","","2"
"2022-09","Quebec","2021A000224","Butter, 454 grams","Dollars","81","units","0","v1159447151","5.17","4.47","","","","2"
"2022-09","Quebec","2021A000224","Margarine, 907 grams","Dollars","81","units","0","v1458870086","5.83","7.06","","","","2"
"2022-09","Quebec","2021A000224","Block cheese, 500 grams","Dollars","81","units","0","v1159447152","5.18","6.62","","","","2"
"2022-09","Quebec","2021A000224","Yogurt, 500 grams","Dollars","81","units","0","v1159447153","5.19","3.02","","","","2"
"2022-09","Quebec","2021A000224","Eggs, 1 dozen","Dollars","81","units","0","v1159447154","5.20","4.45","","","","2"
"2022-09","Quebec","2021A000224","Apples, per kilogram","Dollars","81","units","0","v1159447155","5.21","5.29","","","","2"
"2022-09","Quebec","2021A000224","Oranges, per kilogram","Dollars","81","units","0","v1159447156","5.22","4.91","","","","2"
"2022-09","Quebec","2021A000224","Oranges, 1.36 kilograms","Dollars","81","units","0","v1159447157","5.23","5.17","","","","2"
"2022-09","Quebec","2021A000224","Bananas, per kilogram","Dollars","81","units","0","v1159447158","5.24","1.83","","","","2"
"2022-09","Quebec","2021A000224","Pears, per kilogram","Dollars","81","units","0","v1159447159","5.25","6.62","","","","2"
"2022-09","Quebec","2021A000224","Lemons, unit","Dollars","81","units","0","v1159447160","5.26","0.97","","","","2"
"2022-09","Quebec","2021A000224","Limes, unit","Dollars","81","units","0","v1353834499","5.45","0.70","","","","2"
"2022-09","Quebec","2021A000224","Grapes, per kilogram","Dollars","81","units","0","v1159447161","5.27","4.81","","","","2"
"2022-09","Quebec","2021A000224","Cantaloupe, unit","Dollars","81","units","0","v1159447162","5.28","3.36","","","","2"
"2022-09","Quebec","2021A000224","Strawberries, 454 grams","Dollars","81","units","0","v1458870099","5.84","4.77","","","","2"
"2022-09","Quebec","2021A000224","Avocado, unit","Dollars","81","units","0","v1159447163","5.29","1.72","","","","2"
"2022-09","Quebec","2021A000224","Potatoes, 4.54 kilograms","Dollars","81","units","0","v1159447164","5.30","3.88","","","","2"
"2022-09","Quebec","2021A000224","Potatoes, per kilogram","Dollars","81","units","0","v1353834500","5.46","4.37","","","","2"
"2022-09","Quebec","2021A000224","Sweet potatoes, per kilogram","Dollars","81","units","0","v1353834501","5.47","4.19","","","","2"
"2022-09","Quebec","2021A000224","Tomatoes, per kilogram","Dollars","81","units","0","v1159447165","5.31","4.81","","","","2"
"2022-09","Quebec","2021A000224","Cabbage, per kilogram","Dollars","81","units","0","v1159447166","5.32","2.17","","","","2"
"2022-09","Quebec","2021A000224","Carrots, 1.36 kilograms","Dollars","81","units","0","v1159447167","5.33","3.06","","","","2"
"2022-09","Quebec","2021A000224","Onions, per kilogram","Dollars","81","units","0","v1159447168","5.34","5.35","","","","2"
"2022-09","Quebec","2021A000224","Onions, 1.36 kilograms","Dollars","81","units","0","v1159447169","5.35","4.13","","","","2"
"2022-09","Quebec","2021A000224","Celery, unit","Dollars","81","units","0","v1159447170","5.36","1.67","","","","2"
"2022-09","Quebec","2021A000224","Cucumber, unit","Dollars","81","units","0","v1159447171","5.37","1.69","","","","2"
"2022-09","Quebec","2021A000224","Mushrooms, 227 grams","Dollars","81","units","0","v1159447172","5.38","1.72","","","","2"
"2022-09","Quebec","2021A000224","Iceberg lettuce, unit","Dollars","81","units","0","v1353834502","5.48","2.25","","","","2"
"2022-09","Quebec","2021A000224","Romaine lettuce, unit","Dollars","81","units","0","v1353834503","5.49","2.43","","","","2"
"2022-09","Quebec","2021A000224","Broccoli, unit","Dollars","81","units","0","v1159447173","5.39","1.87","","","","2"
"2022-09","Quebec","2021A000224","Peppers, per kilogram","Dollars","81","units","0","v1159447174","5.40","4.52","","","","2"
"2022-09","Quebec","2021A000224","Squash, per kilogram","Dollars","81","units","0","v1458870098","5.85","3.30","","","","2"
"2022-09","Quebec","2021A000224","Salad greens, 142 grams","Dollars","81","units","0","v1458870093","5.86","4.07","","","","2"
"2022-09","Quebec","2021A000224","Frozen french fried potatoes, 750 grams","Dollars","81","units","0","v1353834504","5.50","3.16","","","","2"
"2022-09","Quebec","2021A000224","Frozen green beans, 750 grams","Dollars","81","units","0","v1353834505","5.51","3.58","","","","2"
"2022-09","Quebec","2021A000224","Frozen broccoli, 500 grams","Dollars","81","units","0","v1353834506","5.52","3.82","","","","2"
"2022-09","Quebec","2021A000224","Frozen corn, 750 grams ","Dollars","81","units","0","v1353834507","5.53","3.48","","","","2"
"2022-09","Quebec","2021A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.71","","","","2"
"2022-09","Quebec","2021A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.50","","","","2"
"2022-09","Quebec","2021A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.14","","","","2"
"2022-09","Quebec","2021A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","2.19","","","","2"
"2022-09","Quebec","2021A000224","Frozen strawberries, 600 grams","Dollars","81","units","0","v1458870082","5.89","5.19","","","","2"
"2022-09","Quebec","2021A000224","White bread, 675 grams","Dollars","81","units","0","v1353834510","5.56","3.93","","","","2"
"2022-09","Quebec","2021A000224","Flatbread and pita, 500 grams ","Dollars","81","units","0","v1458870079","5.90","3.39","","","","2"
"2022-09","Quebec","2021A000224","Crackers and crisp breads, 200 grams ","Dollars","81","units","0","v1458870077","5.91","2.80","","","","2"
"2022-09","Quebec","2021A000224","Cookies and sweet biscuits, 300 grams ","Dollars","81","units","0","v1458870076","5.92","2.77","","","","2"
"2022-09","Quebec","2021A000224","Dry or fresh pasta, 500 grams","Dollars","81","units","0","v1353834511","5.57","3.59","","","","2"
"2022-09","Quebec","2021A000224","Brown rice, 900 grams ","Dollars","81","units","0","v1458870071","5.93","5.68","","","","2"
"2022-09","Quebec","2021A000224","White rice, 2 kilograms","Dollars","81","units","0","v1458870102","5.94","10.57","","","","2"
"2022-09","Quebec","2021A000224","Cereal, 400 grams","Dollars","81","units","0","v1353834512","5.58","4.01","","","","2"
"2022-09","Quebec","2021A000224","Wheat flour, 2.5 kilograms","Dollars","81","units","0","v1353834513","5.59","5.72","","","","2"
"2022-09","Quebec","2021A000224","White sugar, 2 kilograms","Dollars","81","units","0","v1353834514","5.60","2.81","","","","2"
"2022-09","Quebec","2021A000224","Apple juice, 2 litres","Dollars","81","units","0","v1353834515","5.61","3.94","","","","2"
"2022-09","Quebec","2021A000224","Orange juice, 2 litres","Dollars","81","units","0","v1353834516","5.62","4.42","","","","2"
"2022-09","Quebec","2021A000224","Roasted or ground coffee, 340 grams","Dollars","81","units","0","v1353834517","5.63","6.21","","","","2"
"2022-09","Quebec","2021A000224","Tea (20 bags)","Dollars","81","units","0","v1353834518","5.64","4.03","","","","2"
"2022-09","Quebec","2021A000224","Ketchup, 1 litre","Dollars","81","units","0","v1353834519","5.65","4.25","","","","2"
"2022-09","Quebec","2021A000224","Vegetable oil, 3 litres","Dollars","81","units","0","v1353834520","5.66","11.72","","","","2"
"2022-09","Quebec","2021A000224","Canola oil, 3 litres","Dollars","81","units","0","v1458870075","5.95","13.96","","","","2"
"2022-09","Quebec","2021A000224","Olive oil, 1 litre","Dollars","81","units","0","v1458870089","5.96","9.21","","","","2"
"2022-09","Quebec","2021A000224","Baby food, 128 millilitres","Dollars","81","units","0","v1353834521","5.67","1.41","","","","2"
"2022-09","Quebec","2021A000224","Infant formula, 900 grams ","Dollars","81","units","0","v1458870084","5.97","28.59","","","","2"
"2022-09","Quebec","2021A000224","Peanut butter, 1 kilogram","Dollars","81","units","0","v1353834522","5.68","5.44","","","","2"
"2022-09","Quebec","2021A000224","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834523","5.69","6.40","","","","2"
"2022-09","Quebec","2021A000224","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834524","5.70","1.53","","","","2"
"2022-09","Quebec","2021A000224","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834525","5.71","2.05","","","","2"
"2022-09","Quebec","2021A000224","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834526","5.72","1.44","","","","2"
"2022-09","Quebec","2021A000224","Canned beans and lentils, 540 millilitres","Dollars","81","units","0","v1353834527","5.73","1.66","","","","2"
"2022-09","Quebec","2021A000224","Canned corn, 341 millilitres","Dollars","81","units","0","v1458870072","5.98","1.61","","","","2"
"2022-09","Quebec","2021A000224","Canned peach, 398 millilitres","Dollars","81","units","0","v1458870073","5.99","2.46","","","","2"
